type,nodes,features,id,searchedFeature,isSuccess,firstBandwidth,totalBandwidth,latency,pathLength
S,20000,8000,14524,468,T,569,3125,93,3
S,20000,8000,12357,6166,T,1489,3766,119,4
S,20000,8000,13057,96,T,4198,4306,150,5
S,20000,8000,6354,136,T,1479,4087,112,4
S,20000,8000,8732,7196,T,813,4087,87,4
S,20000,8000,7826,4448,T,1327,4836,124,4
S,20000,8000,16841,628,F,4996,4996,0,0
S,20000,8000,6217,5137,T,3034,5135,205,6
S,20000,8000,15116,6237,T,1348,3059,152,4
S,20000,8000,2757,4712,T,3226,4527,150,4
S,20000,8000,10268,81,T,1222,4376,144,5
S,20000,8000,10236,1337,T,1008,4838,58,3
S,20000,8000,13725,6806,T,954,5315,96,4
S,20000,8000,9104,2029,F,4105,4105,0,0
S,20000,8000,8142,2054,T,500,4891,144,4
S,20000,8000,12368,2991,T,1390,5241,97,4
S,20000,8000,10878,5087,T,3706,4191,152,5
S,20000,8000,2486,2114,T,3163,4677,168,7
S,20000,8000,12244,1919,T,3467,3473,131,4
S,20000,8000,16690,2721,F,4745,4745,0,0
S,20000,8000,9321,894,T,2788,5331,151,6
S,20000,8000,11956,2096,T,524,1057,116,3
S,20000,8000,10137,3640,T,1952,4801,181,5
S,20000,8000,13042,5647,T,670,4710,83,3
S,20000,8000,13471,4170,T,3302,4799,256,7
S,20000,8000,19541,812,F,4630,4630,0,0
S,20000,8000,14811,5561,T,1897,5184,99,4
S,20000,8000,16524,2284,F,4085,4085,0,0
S,20000,8000,7011,2767,T,1576,5380,80,4
S,20000,8000,12575,1776,T,711,4553,227,6
S,20000,8000,7489,1089,F,4389,4389,0,0
S,20000,8000,8373,5759,F,4546,4546,0,0
S,20000,8000,10,3618,T,2204,4714,137,4
S,20000,8000,11450,2479,F,4663,4663,0,0
S,20000,8000,19619,138,T,386,2614,117,3
S,20000,8000,19537,2225,T,3969,5074,114,5
S,20000,8000,1297,6235,F,5324,5324,0,0
S,20000,8000,19306,4695,T,1175,2041,136,4
S,20000,8000,3521,1644,T,881,5041,117,4
S,20000,8000,10033,4159,T,3130,5294,157,5
S,20000,8000,8242,4371,T,1417,4693,135,4
S,20000,8000,2900,2296,T,131,4454,40,2
S,20000,8000,15917,3164,T,941,4924,147,4
S,20000,8000,10405,1816,F,4747,4747,0,0
S,20000,8000,5051,7711,T,3133,4407,161,4
S,20000,8000,766,3010,T,3092,5219,161,6
S,20000,8000,9035,4831,T,340,4515,80,3
S,20000,8000,14840,467,T,43,4638,30,2
S,20000,8000,7015,7915,T,932,2577,124,4
S,20000,8000,550,633,T,1448,4955,106,4
S,20000,8000,12270,4581,T,3238,4595,190,5
S,20000,8000,13874,5413,F,4910,4910,0,0
S,20000,8000,8743,2286,F,5175,5175,0,0
S,20000,8000,12134,7733,F,4727,4727,0,0
S,20000,8000,15760,297,F,4326,4326,0,0
S,20000,8000,17488,1282,T,749,2617,122,4
S,20000,8000,12974,6318,F,4813,4813,0,0
S,20000,8000,5213,6385,T,1254,4747,111,4
S,20000,8000,16348,6744,F,4463,4463,0,0
S,20000,8000,13021,3113,F,5014,5014,0,0
S,20000,8000,8630,6432,T,2060,3531,183,5
S,20000,8000,6274,4372,T,602,3697,163,4
S,20000,8000,5741,1278,T,2104,5253,112,4
S,20000,8000,6663,2003,T,3556,4833,236,7
S,20000,8000,12742,7176,T,2381,4375,143,4
S,20000,8000,12193,1103,T,929,4572,105,4
S,20000,8000,11823,758,F,4739,4739,0,0
S,20000,8000,16254,6047,T,4758,4897,142,5
S,20000,8000,19361,1107,T,687,4646,107,5
S,20000,8000,3231,5820,F,5204,5204,0,0
S,20000,8000,14819,5365,T,4133,5114,137,6
S,20000,8000,13929,5582,T,3252,4632,166,8
S,20000,8000,16678,7102,F,4939,4939,0,0
S,20000,8000,6651,1394,F,4456,4456,0,0
S,20000,8000,13554,4968,T,333,3573,70,3
S,20000,8000,11022,382,F,4946,4946,0,0
S,20000,8000,8641,4218,F,5324,5324,0,0
S,20000,8000,6903,5860,T,596,3672,68,3
S,20000,8000,15293,2837,F,4764,4764,0,0
S,20000,8000,1367,2070,T,2971,4667,157,4
S,20000,8000,16415,1329,T,388,5264,100,3
S,20000,8000,16655,388,T,1203,4776,159,6
